SK_ID_CURR,PREDICTION,STATUS
100184,0.2018859783219027,NOT_ACCEPTED
100107,0.1418860219593316,NOT_ACCEPTED
100109,0.02792121884068236,NOT_ACCEPTED
100117,0.17980077296501634,NOT_ACCEPTED
100128,0.07537163498769336,NOT_ACCEPTED
100141,0.08358715663912501,NOT_ACCEPTED
100150,0.1039152850168003,NOT_ACCEPTED
100168,0.002376737391388391,NOT_ACCEPTED
100169,0.08551332661389234,NOT_ACCEPTED
100170,0.038218268973609415,NOT_ACCEPTED
100171,0.0528398570510638,NOT_ACCEPTED
100172,0.22849245651578778,NOT_ACCEPTED
271304,0.09579234950006495,NOT_ACCEPTED
268190,0.012706831360478866,NOT_ACCEPTED
268192,0.027927605362619082,NOT_ACCEPTED
268211,0.2543557312974833,NOT_ACCEPTED
268213,0.11321686563214724,NOT_ACCEPTED
268214,0.07420062485180531,NOT_ACCEPTED
268220,0.02155746557136643,NOT_ACCEPTED
268225,0.03803523772822639,NOT_ACCEPTED
268227,0.19490371857497413,NOT_ACCEPTED
268230,0.15229281904820588,NOT_ACCEPTED
268247,0.1429380908540753,NOT_ACCEPTED
268250,0.01969333963888504,NOT_ACCEPTED
268268,0.12470693509736194,NOT_ACCEPTED
268269,0.05910347271681851,NOT_ACCEPTED
268271,0.026938131178652076,NOT_ACCEPTED
268274,0.0401035578357829,NOT_ACCEPTED
268280,0.1010575413976209,NOT_ACCEPTED
268291,0.029074826918974995,NOT_ACCEPTED
268299,0.07526163757638461,NOT_ACCEPTED
268301,0.07498465160086609,NOT_ACCEPTED
268306,0.01740893977687034,NOT_ACCEPTED
268307,0.008881361192790885,NOT_ACCEPTED
268310,0.16910579390881358,NOT_ACCEPTED
268317,0.03276455607074524,NOT_ACCEPTED
268328,0.05409769519332828,NOT_ACCEPTED
100212,0.13815717376589376,NOT_ACCEPTED
100222,0.011501303682507224,NOT_ACCEPTED
100223,0.07028528089846488,NOT_ACCEPTED
100232,0.15676712916550947,NOT_ACCEPTED
100241,0.28092689338986915,NOT_ACCEPTED
100245,0.15573451850169218,NOT_ACCEPTED
100253,0.03907302591406792,NOT_ACCEPTED
100256,0.1899272783857272,NOT_ACCEPTED
100271,0.003436241280140289,NOT_ACCEPTED
100278,0.07886214390158817,NOT_ACCEPTED
100280,0.015265447983669975,NOT_ACCEPTED
100306,0.16509718663091993,NOT_ACCEPTED
268329,0.00034960034143528227,NOT_ACCEPTED
268337,0.13846434061302632,NOT_ACCEPTED
268338,0.005724256495082416,NOT_ACCEPTED
268357,0.05559397116025882,NOT_ACCEPTED
268363,0.15749123501083256,NOT_ACCEPTED
268373,0.04112761400351124,NOT_ACCEPTED
268380,0.030791118569385684,NOT_ACCEPTED
268386,0.1669416364433607,NOT_ACCEPTED
268394,0.020206879616716453,NOT_ACCEPTED
268407,0.11247747284318535,NOT_ACCEPTED
268411,0.06603504866354563,NOT_ACCEPTED
268417,0.01123331338686024,NOT_ACCEPTED
268421,0.11301527895313294,NOT_ACCEPTED
100311,0.05464742536821694,NOT_ACCEPTED
100312,0.11040427258274385,NOT_ACCEPTED
100330,0.06326277121248247,NOT_ACCEPTED
100331,0.04244475999798201,NOT_ACCEPTED
100352,0.0701445349934031,NOT_ACCEPTED
100358,0.03288081205653878,NOT_ACCEPTED
100367,0.046194955309253896,NOT_ACCEPTED
100382,0.09937099371726091,NOT_ACCEPTED
100384,0.11884759238398984,NOT_ACCEPTED
100385,0.011570354153579697,NOT_ACCEPTED
100386,0.14966042658727216,NOT_ACCEPTED
323894,0.06563578426367456,NOT_ACCEPTED
268422,0.2006274520441256,NOT_ACCEPTED
268426,0.17360638642280227,NOT_ACCEPTED
268427,0.13089124783288228,NOT_ACCEPTED
268439,0.09333488061210912,NOT_ACCEPTED
268445,0.17463402978272452,NOT_ACCEPTED
268446,0.2043106998977081,NOT_ACCEPTED
268459,0.02742529858694989,NOT_ACCEPTED
268465,0.02079461181387078,NOT_ACCEPTED
268466,0.015865368458182094,NOT_ACCEPTED
268495,0.02040184360507737,NOT_ACCEPTED
268497,0.019300401707187883,NOT_ACCEPTED
268504,0.01590286618565835,NOT_ACCEPTED
398757,0.09824071764049154,NOT_ACCEPTED
100399,0.009489483940832343,NOT_ACCEPTED
100404,0.006122938742261788,NOT_ACCEPTED
100416,0.060473160058725675,NOT_ACCEPTED
100422,0.11729364608917364,NOT_ACCEPTED
100426,0.003934223380950472,NOT_ACCEPTED
100438,0.1063840378368201,NOT_ACCEPTED
100444,0.11022382466938017,NOT_ACCEPTED
100445,0.2512395714766286,NOT_ACCEPTED
100446,0.11662713846773458,NOT_ACCEPTED
100447,0.1987430357130961,NOT_ACCEPTED
100450,0.25938843003759415,NOT_ACCEPTED
100466,0.09767013691757516,NOT_ACCEPTED
100483,0.03330541676920256,NOT_ACCEPTED
268508,0.04736577689970864,NOT_ACCEPTED
268513,0.13498268755925188,NOT_ACCEPTED
268525,0.11430420152182015,NOT_ACCEPTED
268545,0.06068579980841393,NOT_ACCEPTED
268546,0.0023183034168995464,NOT_ACCEPTED
268550,0.047546290507758576,NOT_ACCEPTED
268568,0.02638688658127286,NOT_ACCEPTED
268570,0.12331852135994308,NOT_ACCEPTED
268590,0.20360943181377184,NOT_ACCEPTED
268591,0.09494380256531643,NOT_ACCEPTED
268602,0.0546277089167535,NOT_ACCEPTED
323801,0.1853497048221503,NOT_ACCEPTED
323810,0.02763130593674084,NOT_ACCEPTED
323822,0.09220924734908219,NOT_ACCEPTED
323825,0.0032913963982183917,NOT_ACCEPTED
323833,0.1217679813326309,NOT_ACCEPTED
323860,0.02237307671318255,NOT_ACCEPTED
323871,0.12528014623691153,NOT_ACCEPTED
323879,0.1700745626808346,NOT_ACCEPTED
323888,0.16289916736163218,NOT_ACCEPTED
323891,0.24980402458364906,NOT_ACCEPTED
100484,0.020674964503020653,NOT_ACCEPTED
382604,0.030581708132267647,NOT_ACCEPTED
100494,0.04344703581139243,NOT_ACCEPTED
382642,0.024275696845437983,NOT_ACCEPTED
100510,0.050514167035760185,NOT_ACCEPTED
382666,0.11852609137627251,NOT_ACCEPTED
100512,0.19052364518713774,NOT_ACCEPTED
382699,0.00922657203126624,NOT_ACCEPTED
100517,0.034449993412208536,NOT_ACCEPTED
382737,0.07150396020905471,NOT_ACCEPTED
100548,0.20026391197719418,NOT_ACCEPTED
100551,0.12890895028723867,NOT_ACCEPTED
100552,0.07155008455124871,NOT_ACCEPTED
100553,0.10060239816411692,NOT_ACCEPTED
100561,0.10347764847354807,NOT_ACCEPTED
100568,0.19456700468606494,NOT_ACCEPTED
100569,0.010126654935253434,NOT_ACCEPTED
100591,0.14934163567249184,NOT_ACCEPTED
100592,0.08145445812710943,NOT_ACCEPTED
100602,0.14776214787058592,NOT_ACCEPTED
100607,0.09747808802678344,NOT_ACCEPTED
100613,0.1760904283091273,NOT_ACCEPTED
323909,0.026569182484551063,NOT_ACCEPTED
323911,0.03536338139812517,NOT_ACCEPTED
323920,0.1555925597400209,NOT_ACCEPTED
437486,0.007568109788658259,NOT_ACCEPTED
323923,0.026902820985745368,NOT_ACCEPTED
437491,0.1740124397945914,NOT_ACCEPTED
437492,0.08291475255259932,NOT_ACCEPTED
323930,0.1572263901274705,NOT_ACCEPTED
437493,0.02866460226931207,NOT_ACCEPTED
323935,0.0857459847118161,NOT_ACCEPTED
437496,0.0008937626686832575,NOT_ACCEPTED
323937,0.06049740470575609,NOT_ACCEPTED
437510,0.07219012632651135,NOT_ACCEPTED
437515,0.13938770471921808,NOT_ACCEPTED
437516,6.3429590308328e-05,NOT_ACCEPTED
437519,0.055699069107166335,NOT_ACCEPTED
437522,0.08160910973376732,NOT_ACCEPTED
437524,0.07415151584506151,NOT_ACCEPTED
437532,0.15298030542621002,NOT_ACCEPTED
437538,0.027308184633330942,NOT_ACCEPTED
437546,0.12733210176903156,NOT_ACCEPTED
437551,0.04777571451301664,NOT_ACCEPTED
437553,0.14795141203625609,NOT_ACCEPTED
323938,0.04641150207617114,NOT_ACCEPTED
323948,0.13440259512823197,NOT_ACCEPTED
323956,0.16280806127269892,NOT_ACCEPTED
323962,0.06634612378156106,NOT_ACCEPTED
323964,0.06973563503988463,NOT_ACCEPTED
323966,0.006023124778446469,NOT_ACCEPTED
323970,0.09020915658461949,NOT_ACCEPTED
323972,0.004344936766565764,NOT_ACCEPTED
323977,0.025271801798475803,NOT_ACCEPTED
323985,0.21832329479247117,NOT_ACCEPTED
323989,0.007276593459557655,NOT_ACCEPTED
269123,0.16372825590913556,NOT_ACCEPTED
100617,0.15564486090681526,NOT_ACCEPTED
100618,0.08275825219953226,NOT_ACCEPTED
100622,0.15524168127406912,NOT_ACCEPTED
100625,0.0497078585265984,NOT_ACCEPTED
100677,0.10550572109698594,NOT_ACCEPTED
100699,0.08334974423010733,NOT_ACCEPTED
100702,0.14089290104028096,NOT_ACCEPTED
100711,0.0018506551417470066,NOT_ACCEPTED
100729,0.22465510256155835,NOT_ACCEPTED
100740,0.259893980140806,NOT_ACCEPTED
100744,0.1683980821568887,NOT_ACCEPTED
100745,0.052073126820789926,NOT_ACCEPTED
269105,0.09897981629964508,NOT_ACCEPTED
156732,0.08003523708393204,NOT_ACCEPTED
156733,0.07295707574536806,NOT_ACCEPTED
156768,0.08884257576688567,NOT_ACCEPTED
156773,0.005740924560186624,NOT_ACCEPTED
156782,0.10376421468585767,NOT_ACCEPTED
156815,0.07782274194339932,NOT_ACCEPTED
156837,0.04400022707374717,NOT_ACCEPTED
156854,0.012778048265323876,NOT_ACCEPTED
156861,0.10487847215554784,NOT_ACCEPTED
156862,0.08145986876168526,NOT_ACCEPTED
156878,0.03254585606356697,NOT_ACCEPTED
156903,0.12373759580596946,NOT_ACCEPTED
438154,0.1996726777391951,NOT_ACCEPTED
382858,0.19222636985195604,NOT_ACCEPTED
382859,0.184219179652547,NOT_ACCEPTED
382862,0.14123043261706447,NOT_ACCEPTED
382863,0.18241359897231466,NOT_ACCEPTED
382865,0.1890701419059073,NOT_ACCEPTED
382866,0.025209362538108782,NOT_ACCEPTED
382868,0.04463256568493267,NOT_ACCEPTED
382870,0.0432000795443524,NOT_ACCEPTED
382871,0.3732583773682528,NOT_ACCEPTED
382872,0.020596705107936545,NOT_ACCEPTED
382873,0.13865072337469597,NOT_ACCEPTED
438084,0.0036637248421235516,NOT_ACCEPTED
437556,0.10646536310439911,NOT_ACCEPTED
437573,0.2646783542540062,NOT_ACCEPTED
437575,0.028333168702363746,NOT_ACCEPTED
437584,0.13370563795252693,NOT_ACCEPTED
437591,0.03741772526791575,NOT_ACCEPTED
437592,0.23076708897761994,NOT_ACCEPTED
437595,0.06777407944288635,NOT_ACCEPTED
437602,0.0739089512973833,NOT_ACCEPTED
437610,0.12016678301244971,NOT_ACCEPTED
437611,0.03998289995943677,NOT_ACCEPTED
437621,0.08223285533551922,NOT_ACCEPTED
437622,0.18441585087996984,NOT_ACCEPTED
437624,0.02337248252243485,NOT_ACCEPTED
437630,0.2085454095195711,NOT_ACCEPTED
100747,0.01090561026427427,NOT_ACCEPTED
100751,0.05513153343978633,NOT_ACCEPTED
100752,0.035391083032439874,NOT_ACCEPTED
100753,0.10000981081926974,NOT_ACCEPTED
100754,0.18105119259064503,NOT_ACCEPTED
100760,0.09649435600187727,NOT_ACCEPTED
100762,0.06441887921721846,NOT_ACCEPTED
100763,0.1280420360660022,NOT_ACCEPTED
100765,0.10458282587652792,NOT_ACCEPTED
100770,0.06298142154334084,NOT_ACCEPTED
285844,0.1458021192044674,NOT_ACCEPTED
323994,0.0063831912385373364,NOT_ACCEPTED
324010,0.10067788122816071,NOT_ACCEPTED
324020,0.08406463690022055,NOT_ACCEPTED
324033,0.16982407592730203,NOT_ACCEPTED
324052,0.16623212737760165,NOT_ACCEPTED
324055,0.05914622407419153,NOT_ACCEPTED
324075,0.03260045668960624,NOT_ACCEPTED
324087,0.058079870478358366,NOT_ACCEPTED
324088,0.01618501483356746,NOT_ACCEPTED
324091,0.21983239299164686,NOT_ACCEPTED
324104,0.17634581973216035,NOT_ACCEPTED
324109,0.21289689006884885,NOT_ACCEPTED
382874,0.07675994330802724,NOT_ACCEPTED
382875,0.025726601049702806,NOT_ACCEPTED
382876,0.04322333807497604,NOT_ACCEPTED
382877,0.12570892759195487,NOT_ACCEPTED
382878,0.07611755136160879,NOT_ACCEPTED
382879,0.014109095252571556,NOT_ACCEPTED
382880,0.015546404626506527,NOT_ACCEPTED
382882,0.2141388917461283,NOT_ACCEPTED
382883,0.0029404984404495854,NOT_ACCEPTED
382884,0.1436822595802443,NOT_ACCEPTED
382885,0.1195393612986172,NOT_ACCEPTED
268609,0.07663157585225176,NOT_ACCEPTED
268616,0.07686844150381937,NOT_ACCEPTED
268623,0.04568222909435558,NOT_ACCEPTED
268645,0.15817088895232861,NOT_ACCEPTED
268652,0.14672853948942616,NOT_ACCEPTED
268668,0.16401955941755583,NOT_ACCEPTED
268685,0.028153699572949997,NOT_ACCEPTED
268707,0.0918861510981026,NOT_ACCEPTED
268711,0.10780968822475276,NOT_ACCEPTED
268714,0.11580480546526577,NOT_ACCEPTED
157159,0.0896318641320434,NOT_ACCEPTED
156910,0.029939317978281185,NOT_ACCEPTED
156925,0.06144374637049002,NOT_ACCEPTED
156933,0.04445057893018743,NOT_ACCEPTED
156952,0.12309346708290439,NOT_ACCEPTED
156953,0.036096111075383276,NOT_ACCEPTED
156963,0.20663223004659886,NOT_ACCEPTED
156965,0.02679343358822249,NOT_ACCEPTED
156989,0.12973422567380605,NOT_ACCEPTED
156994,0.055641822455008504,NOT_ACCEPTED
156996,0.22401058875503152,NOT_ACCEPTED
157005,0.06953249719995333,NOT_ACCEPTED
241857,0.1500953542836656,NOT_ACCEPTED
100772,0.027820998962609537,NOT_ACCEPTED
100777,0.011035476567910726,NOT_ACCEPTED
100791,0.11132703548643363,NOT_ACCEPTED
100792,0.2434641755361064,NOT_ACCEPTED
100797,0.00659909312603887,NOT_ACCEPTED
100823,0.05777018235921592,NOT_ACCEPTED
100826,0.1083177079164396,NOT_ACCEPTED
100830,0.1088917664948104,NOT_ACCEPTED
100836,0.1877714147214249,NOT_ACCEPTED
100872,0.09057729955024237,NOT_ACCEPTED
100910,0.17038802268401962,NOT_ACCEPTED
100913,0.06339640696783674,NOT_ACCEPTED
437631,0.18530884312006446,NOT_ACCEPTED
437636,0.0869149057203387,NOT_ACCEPTED
437666,0.07196318272263162,NOT_ACCEPTED
437672,0.012197743994962408,NOT_ACCEPTED
437676,0.1522374944784872,NOT_ACCEPTED
437687,0.008044586763978174,NOT_ACCEPTED
437689,0.02854843064982007,NOT_ACCEPTED
437706,0.07006490140850387,NOT_ACCEPTED
437712,0.0664591316906097,NOT_ACCEPTED
437735,0.040735972954381056,NOT_ACCEPTED
437757,0.04551380618516963,NOT_ACCEPTED
101225,0.09526438072618457,NOT_ACCEPTED
324114,0.08919858669403799,NOT_ACCEPTED
324118,0.14312839171475336,NOT_ACCEPTED
324125,0.1360140320335699,NOT_ACCEPTED
324130,0.11091126353708938,NOT_ACCEPTED
324146,0.13313813091436827,NOT_ACCEPTED
324149,0.07140306672113837,NOT_ACCEPTED
324156,0.11904536391155399,NOT_ACCEPTED
324170,0.16788857117424877,NOT_ACCEPTED
324171,0.047057425595352254,NOT_ACCEPTED
324172,0.052051563252992206,NOT_ACCEPTED
324178,0.18081137092502353,NOT_ACCEPTED
324180,0.025830280152245668,NOT_ACCEPTED
269117,0.04152880871734232,NOT_ACCEPTED
156629,0.12903350128796615,NOT_ACCEPTED
156642,0.01348552592521572,NOT_ACCEPTED
156644,0.003907889059174514,NOT_ACCEPTED
156663,0.025116887867364518,NOT_ACCEPTED
156674,0.1871952540800553,NOT_ACCEPTED
156688,0.0008593750312541347,NOT_ACCEPTED
156696,0.07067325140095743,NOT_ACCEPTED
156707,0.008367019615261269,NOT_ACCEPTED
156723,0.1284129755149129,NOT_ACCEPTED
156728,0.017457109171892533,NOT_ACCEPTED
156731,0.08776891096766154,NOT_ACCEPTED
268736,0.23268871896218582,NOT_ACCEPTED
268746,0.19693069306101613,NOT_ACCEPTED
268747,0.000719059713494234,NOT_ACCEPTED
268749,0.06349979405901054,NOT_ACCEPTED
268760,0.027856014211293547,NOT_ACCEPTED
268761,0.029938047763502024,NOT_ACCEPTED
268764,0.09400727982813847,NOT_ACCEPTED
268781,0.17665285934261774,NOT_ACCEPTED
268790,0.062220768939649146,NOT_ACCEPTED
268799,0.22513753263034864,NOT_ACCEPTED
268809,0.1709284945906301,NOT_ACCEPTED
101223,0.15897109674650475,NOT_ACCEPTED
382886,0.059855025210984805,NOT_ACCEPTED
382887,0.04890974070661481,NOT_ACCEPTED
382989,0.1816421987918259,NOT_ACCEPTED
383009,0.07178735578700082,NOT_ACCEPTED
383039,0.09678245908455833,NOT_ACCEPTED
383068,0.09697050427499246,NOT_ACCEPTED
383072,0.11059974653779178,NOT_ACCEPTED
383093,0.17317737985868847,NOT_ACCEPTED
383099,0.07387364423492089,NOT_ACCEPTED
383167,0.01851531225930634,NOT_ACCEPTED
383168,0.0901106366278916,NOT_ACCEPTED
383170,0.11944957889838047,NOT_ACCEPTED
286083,0.028299696717959625,NOT_ACCEPTED
157011,0.009207111007959241,NOT_ACCEPTED
157046,0.017606595508802295,NOT_ACCEPTED
157058,0.021037711319026948,NOT_ACCEPTED
157061,0.013748398636974562,NOT_ACCEPTED
157065,0.09493810457443773,NOT_ACCEPTED
157066,0.09305319096089419,NOT_ACCEPTED
157067,0.10580604372730897,NOT_ACCEPTED
157090,0.15092917569484318,NOT_ACCEPTED
157091,0.033414959281745905,NOT_ACCEPTED
157096,0.03139842595354878,NOT_ACCEPTED
157101,0.11756054972846422,NOT_ACCEPTED
100918,0.19655457219286201,NOT_ACCEPTED
100931,0.06318903421781534,NOT_ACCEPTED
100952,0.0413515131083716,NOT_ACCEPTED
100953,0.06673733282116989,NOT_ACCEPTED
100965,0.24158165547636573,NOT_ACCEPTED
100970,0.13529466718876856,NOT_ACCEPTED
100982,0.17506724853504252,NOT_ACCEPTED
100983,0.05311210791517695,NOT_ACCEPTED
100984,0.05113731743474506,NOT_ACCEPTED
100987,0.018571398541675162,NOT_ACCEPTED
100997,0.11482485187634581,NOT_ACCEPTED
100998,0.09692210855228486,NOT_ACCEPTED
101002,0.18425984786026245,NOT_ACCEPTED
437763,0.2671905398631205,NOT_ACCEPTED
437790,0.003941235145314621,NOT_ACCEPTED
437791,0.06723768764472254,NOT_ACCEPTED
437795,0.035867581649698596,NOT_ACCEPTED
437803,0.0020345616774296305,NOT_ACCEPTED
437810,0.05311967268566787,NOT_ACCEPTED
437811,0.09378294549540235,NOT_ACCEPTED
437813,0.12033153773827948,NOT_ACCEPTED
437820,0.11888810832071817,NOT_ACCEPTED
437823,0.07417735565653266,NOT_ACCEPTED
437832,0.11233435542553011,NOT_ACCEPTED
324220,0.03908236093982412,NOT_ACCEPTED
324222,0.15275893457291478,NOT_ACCEPTED
324227,0.05051356487979161,NOT_ACCEPTED
324229,0.0750802985019347,NOT_ACCEPTED
324230,0.023045317175053565,NOT_ACCEPTED
324235,0.0334135136212148,NOT_ACCEPTED
438088,0.07370756947228525,NOT_ACCEPTED
438089,0.016839109249282024,NOT_ACCEPTED
324243,0.11163852422931926,NOT_ACCEPTED
438090,0.009585769982508088,NOT_ACCEPTED
324247,0.13495332334544963,NOT_ACCEPTED
268814,0.07478846200616522,NOT_ACCEPTED
268817,0.03700617314879035,NOT_ACCEPTED
268822,0.04264830861066154,NOT_ACCEPTED
268827,0.1177473124703175,NOT_ACCEPTED
268828,0.029796648305082482,NOT_ACCEPTED
268829,0.251390467133642,NOT_ACCEPTED
268845,0.011597541804420365,NOT_ACCEPTED
268853,0.066944568665174,NOT_ACCEPTED
268859,0.014682909151867072,NOT_ACCEPTED
268900,0.22347208885439535,NOT_ACCEPTED
101211,0.10566262667314368,NOT_ACCEPTED
383171,0.08806816906945977,NOT_ACCEPTED
383174,0.11636561712552011,NOT_ACCEPTED
383175,0.005043935389230322,NOT_ACCEPTED
383176,0.18302785567716334,NOT_ACCEPTED
383178,0.057490357849700406,NOT_ACCEPTED
383181,0.08836726463446894,NOT_ACCEPTED
383182,0.08940097951935409,NOT_ACCEPTED
383184,0.05121360214245913,NOT_ACCEPTED
383186,0.10795149333879457,NOT_ACCEPTED
383187,0.003766318880797948,NOT_ACCEPTED
101237,0.172047860292436,NOT_ACCEPTED
211293,0.021903027734054753,NOT_ACCEPTED
211295,0.10402243972050018,NOT_ACCEPTED
211296,0.04550857941320109,NOT_ACCEPTED
211308,0.20671543355157546,NOT_ACCEPTED
211310,0.059170852599040064,NOT_ACCEPTED
211312,0.27186224901770956,NOT_ACCEPTED
211325,0.11099432302047989,NOT_ACCEPTED
211326,0.012949025173836117,NOT_ACCEPTED
211330,0.19248602648881508,NOT_ACCEPTED
211333,0.016294368659532852,NOT_ACCEPTED
211341,0.1859766106380828,NOT_ACCEPTED
211342,5.69054089858006e-05,NOT_ACCEPTED
101005,0.036682502059823006,NOT_ACCEPTED
101008,0.13326729141706029,NOT_ACCEPTED
101020,0.2145964605085581,NOT_ACCEPTED
101021,0.03277456846817292,NOT_ACCEPTED
101024,0.010480835686406634,NOT_ACCEPTED
101025,0.08255819795067834,NOT_ACCEPTED
101026,0.05089045843816804,NOT_ACCEPTED
101031,0.11284623366316217,NOT_ACCEPTED
101041,0.11783032138779571,NOT_ACCEPTED
101051,0.046451865300979306,NOT_ACCEPTED
101055,0.27759863056774814,NOT_ACCEPTED
101056,0.1647894892749953,NOT_ACCEPTED
101243,0.20467484815962408,NOT_ACCEPTED
437841,0.1020233980008402,NOT_ACCEPTED
437852,0.2753568935085073,NOT_ACCEPTED
437858,0.13416209796177106,NOT_ACCEPTED
437862,0.027876938590064133,NOT_ACCEPTED
437892,0.030854170337117195,NOT_ACCEPTED
437896,0.06062859553361567,NOT_ACCEPTED
437903,0.05645750109370215,NOT_ACCEPTED
437905,0.0674075282017156,NOT_ACCEPTED
437911,0.14602777015740498,NOT_ACCEPTED
437913,0.08586517242453826,NOT_ACCEPTED
437918,0.05125036054359851,NOT_ACCEPTED
268911,0.18411139680519117,NOT_ACCEPTED
268913,0.11040733384536756,NOT_ACCEPTED
268917,0.04479600054652943,NOT_ACCEPTED
268930,0.143343763656761,NOT_ACCEPTED
268934,0.016197390700596902,NOT_ACCEPTED
268935,0.05204909436776643,NOT_ACCEPTED
268938,0.015628878292307365,NOT_ACCEPTED
268948,0.19063073851589543,NOT_ACCEPTED
268950,0.06380855535305133,NOT_ACCEPTED
268958,0.004341601219331025,NOT_ACCEPTED
268975,0.013723158572307914,NOT_ACCEPTED
438117,0.08725010006251843,NOT_ACCEPTED
383189,0.01829872537620797,NOT_ACCEPTED
383190,0.15970240536269423,NOT_ACCEPTED
383191,0.16376229102277218,NOT_ACCEPTED
383192,0.1778882286791544,NOT_ACCEPTED
383194,0.020410076969779766,NOT_ACCEPTED
383195,0.16935126851886947,NOT_ACCEPTED
383196,0.04159962000368234,NOT_ACCEPTED
383197,0.02097361428667754,NOT_ACCEPTED
383198,0.019819563684094526,NOT_ACCEPTED
383199,0.01458944053817031,NOT_ACCEPTED
383200,0.010635501871329936,NOT_ACCEPTED
101057,0.193764550679594,NOT_ACCEPTED
101064,0.21355622364701635,NOT_ACCEPTED
101079,0.15960096274734797,NOT_ACCEPTED
101087,0.021732319142594658,NOT_ACCEPTED
101090,0.14288192845390665,NOT_ACCEPTED
101092,0.052657883887849775,NOT_ACCEPTED
101097,0.14770316404815703,NOT_ACCEPTED
101099,0.18518363837225957,NOT_ACCEPTED
101107,0.08694052840583513,NOT_ACCEPTED
101118,0.1001499574935418,NOT_ACCEPTED
101125,0.03828917225162592,NOT_ACCEPTED
101126,0.10580609695843869,NOT_ACCEPTED
101128,0.0034183703311457185,NOT_ACCEPTED
437922,0.03253590280518644,NOT_ACCEPTED
437933,0.07742150557063812,NOT_ACCEPTED
437936,0.07450282352922513,NOT_ACCEPTED
437945,0.08538978539633138,NOT_ACCEPTED
437966,0.06680972618855648,NOT_ACCEPTED
437967,0.1018896158546633,NOT_ACCEPTED
437972,0.047789506953121244,NOT_ACCEPTED
437977,0.08580554565444765,NOT_ACCEPTED
437984,0.19742132638631243,NOT_ACCEPTED
437996,0.17466687414025403,NOT_ACCEPTED
437997,0.14313840294940577,NOT_ACCEPTED
437999,0.0016321620856124543,NOT_ACCEPTED
269060,0.07660701798913935,NOT_ACCEPTED
211350,0.0874380039156456,NOT_ACCEPTED
211355,0.12692060127724097,NOT_ACCEPTED
211357,0.044117466471565205,NOT_ACCEPTED
211358,0.03516353657522715,NOT_ACCEPTED
211362,0.0292984713351767,NOT_ACCEPTED
211377,0.18443373026620388,NOT_ACCEPTED
211378,0.0873010744265684,NOT_ACCEPTED
211379,0.05522786483807412,NOT_ACCEPTED
211384,0.19056471202224365,NOT_ACCEPTED
211395,0.12491468097911615,NOT_ACCEPTED
211398,0.17175004156030002,NOT_ACCEPTED
